ranking,regionCode,firstName,lastName,teamId,teamName,age,height,weight,positionText,apps,minsPlayed,rating,goal,assistTotal,shotsPerGame,keyPassPerGame,dribbleWonPerGame,foulGivenPerGame,offsideGivenPerGame,dispossessedPerGame,turnoverPerGame,name,date,,,
131,nz,Winston,Reid,29,West Ham,26,190,87,Defender,22,1674,7.001363636,1,0,0.454545455,0.090909091,0,0.863636364,0,0.227272727,0.136363636,Wilson Palacios,1/1/2014,,,
93,pl,Wojciech,Szczesny,13,Arsenal,24,196,84,Goalkeeper,37,3330,7.101081081,0,0,0,0,0.081081081,0.135135135,0,0,0,Winston Reid,1/1/2014,,,
420,ml,Yacouba,Sylla,24,Aston Villa,24,184,80,Midfielder,11,550,6.452727273,0,0,0.363636364,0.181818182,0.636363636,0.181818182,0,1,0.545454545,Wojciech Szczesny,1/1/2014,,,
151,eng,Yannick,Bolasie,162,Crystal Palace,25,188,84,Midfielder,29,2064,6.949655172,0,4,1.655172414,0.862068966,2.551724138,0.896551724,0.24137931,1.689655172,1.448275862,Yacouba Sylla,1/1/2014,,,
431,fr,Yannick,Sagbo,214,Hull,26,183,78,Forward,28,1568,6.41,2,1,0.821428571,0.714285714,0.5,0.892857143,0.535714286,1.107142857,1.107142857,Yannick Bolasie,1/1/2014,,,
521,fr,Yaya,Sanogo,13,Arsenal,21,191,74,Forward,8,71,6.115,0,0,0.25,0.125,0,0.125,0.375,0.375,0.375,Yannick Sagbo,1/1/2014,,,
234,fr,Yoan,Gouffran,23,Newcastle United,28,176,76,Forward,35,2643,6.799142857,6,3,1.485714286,0.8,0.571428571,0.514285714,0.142857143,1.285714286,1.057142857,Yaya Sanogo,1/1/2014,,,
16,fr,Yohan,Cabaye,23,Newcastle United,28,175,71,Midfielder,19,1517,7.478421053,7,2,3.315789474,1.736842105,0.315789474,0.684210526,0,0.736842105,0.947368421,Yoan Gouffran,1/1/2014,,,
305,fr,Younes,Kaboul,30,Tottenham,28,182,75,Defender,13,1039,6.674615385,1,1,0.615384615,0.461538462,0.384615385,0.307692308,0,0.461538462,0.307692308,Yohan Cabaye,1/1/2014,,,
123,cg,Youssuf,Mulumbu,175,West Bromwich Albion,27,177,65,Midfielder,37,3083,7.026216216,2,2,0.972972973,0.540540541,1.27027027,1.108108108,0,2.243243243,1.108108108,Younes Kaboul,1/1/2014,,,
437,hu,Zoltán,Gera,175,West Bromwich Albion,35,183,71,Midfielder,14,489,6.392857143,0,1,0.714285714,0.642857143,0.285714286,0.571428571,0,0.785714286,0.714285714,Youssuf Mulumbu,1/1/2014,,,
